chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr9	110856892	110859535	chr9.87185	2.03945890856663	0.00101552374670185	0.967936814226258	65	746	0	756	2.46	28.23	0	28.6
chr9	110859913	110861015	chr9.87186	2.84535679129844	0.0011760221415608	0.968	0	460	0	460	0	41.74	0	41.74
chr9	110861516	110892791	chr9.87187	23.3768936971059	0.00137240261583364	0.967200863309352	415	11326	1447	12718	1.33	36.21	4.63	40.67
chr9	110893294	110904063	chr9.87189	1.83483117700372	0.00115300402614627	0.955760330578512	101	3519	635	4207	0.94	32.68	5.9	39.07
chr9	110931792	110939496	chr9.87192	2.96403023400043	0.00115846852146264	0.959483385254413	73	6100	8	6100	0.95	79.18	0.1	79.18
chr9	110984809	111001788	chr9.87202	1.23513942823971	0.00082742138145841	0.954034572118499	164	11803	652	12404	0.97	69.52	3.84	73.05
chr9	111103589	111144890	chr9.87216	5.02471433262834	0.00113953281830007	0.95122246434711	461	24801	1287	26111	1.12	60.05	3.12	63.22
chr9	120988842	121033542	chr9.87668	2.42143304044663	0.000733086928500026	0.963141991051454	698	26924	1528	28481	1.56	60.23	3.42	63.72
chr9	121309175	121375821	chr9.87677	3.64066188315532	0.00112841022229971	0.964834288629475	652	36849	2632	39103	0.98	55.29	3.95	58.67
chr9	121507590	121510314	chr9.87682	1.04229622316116	0.00067329941775837	0.973624449339207	0	1149	28	1177	0	42.18	1.03	43.21
chr9	121510514	121525628	chr9.87683	3.13779072391217	0.00135492996784085	0.972339023421993	24	12975	22	12988	0.16	85.85	0.15	85.93
chr9	121526646	121534268	chr9.87684	2.40639579772167	0.00102699634146341	0.966160325373918	171	3941	513	4468	2.24	51.71	6.73	58.62
chr9	121729983	121733074	chr9.87701	0.97952678109908	0.00108040826786382	0.953602394047234	102	2077	80	2196	3.3	67.2	2.59	71.04
chr9	122562256	122623569	chr9.87733	3.87849906453435	0.000896443747820501	0.952618824719065	792	27967	5058	32576	1.29	45.61	8.25	53.13
chr9	122624276	122674286	chr9.87735	18.8572018359279	0.00130505392588247	0.953401259748051	1376	23257	2977	26132	2.75	46.5	5.95	52.25
chr9	122677705	122678297	chr9.87738	3.83038665235515	0.000619947426470588	0.952	0	341	10	341	0	57.6	1.69	57.6
chr9	132308843	132316933	chr9.88163	1.7733192753769	0.00205051827200577	0.956733992583436	45	3612	56	3668	0.56	44.65	0.69	45.34
chr9	132317059	132326150	chr9.88165	7.85142468736929	0.000904841776673396	0.952	53	3286	207	3496	0.58	36.15	2.28	38.46
chr9	132346835	132350251	chr9.88168	6.25640483887013	0.00137730552608311	0.952	30	1999	38	1999	0.88	58.52	1.11	58.52
chr9	133000094	133000933	chr9.88186	4.45578917145735	0.000340852644836272	0.952	0	260	0	260	0	30.99	0	30.99
chr9	133001668	133002875	chr9.88208	2.07521559193387	0.000753353787878788	0.958	0	497	7	504	0	41.18	0.58	41.76
chr9	133003422	133023651	chr9.88210	2.26715409501895	0.000992047529057613	0.957429136388353	219	12516	322	12745	1.08	61.87	1.59	63
chr9	133223060	133223930	chr9.88212	14.4373735317008	4.64770961145194e-05	-1	0	197	5	202	0	22.64	0.57	23.22
chr9	133225051	133226581	chr9.88213	14.6584436410649	0.000121536363636364	0.957356862745098	59	1260	5	1265	3.86	82.35	0.33	82.68
chr9	136459715	136464453	chr9.88314	2.40154623889542	0.00119228713849048	0.952	75	3076	14	3105	1.58	64.92	0.3	65.53
chr9	136524580	136525578	chr9.88323	2.71977495804883	0.00112805092975207	0.952	0	160	44	204	0	16.03	4.41	20.44
chr9	137091193	137127596	chr9.88325	2.83062444239807	0.00140129664496907	-1	1252	10384	984	11799	3.44	28.53	2.7	32.41
chr9	137128085	137141493	chr9.88326	33.3135825875832	0.00222776190958849	0.988	311	7748	0	7892	2.32	57.79	0	58.86
chr9	137141992	137146477	chr9.88329	63.5442421902021	0.000699423831417624	0.988	704	1629	82	1813	15.7	36.32	1.83	40.42
chr9	137146584	137154469	chr9.88330	9.46073607847563	0.00122935263759284	0.988	241	2528	94	2654	3.06	32.06	1.19	33.66
chr9	137155055	137177434	chr9.88331	29.278962809809	0.00156789894574304	0.989880781089414	1674	6673	277	7382	7.48	29.82	1.24	32.99
chr9	137177435	137185776	chr9.88332	2.9950886866075	0.00152993355636364	0.988	197	1797	266	2240	2.36	21.54	3.19	26.86
chr9	137393304	137393963	chr9.88342	1.20394273675326	0.000346933992094862	0.994	3	0	0	3	0.46	0	0	0.46
chr9	137394490	137396846	chr9.88343	3.84176079299132	0.0015040298679868	0.994	0	618	63	681	0	26.23	2.67	28.9
chr9	137442397	137443865	chr9.88348	4.5898475117964	0.000760561642857143	0.994	0	214	0	214	0	14.58	0	14.58
chr9	137444352	137444583	chr9.88349	5.29554642038903	0	0.994	0	0	0	0	0	0	0	0
chr9	137445743	137464642	chr9.88350	1.84215503809783	0.00136531088861877	0.994	492	9155	40	9603	2.6	48.44	0.21	50.81
chr9	137466825	137474327	chr9.88351	11.3407771944762	0.000697918080625752	0.994	373	5500	0	5533	4.97	73.31	0	73.75
chr9	137477416	137495551	chr9.88354	29.9469724575945	0.001665355076428	0.99396564653984	2220	7988	159	8290	12.24	44.05	0.88	45.71
chr9	137496882	137514591	chr9.88355	19.1835397586378	0.00145519338583826	0.994	535	11269	40	11474	3.02	63.63	0.23	64.79
chr9	137514693	137517761	chr9.88356	5.36886676873756	0.0014371686760355	0.994	38	421	41	500	1.24	13.72	1.34	16.3
chr9	137518209	137519504	chr9.88357	5.6687338003038	0.00154842063369397	0.994	163	320	24	499	12.59	24.71	1.85	38.53
chr9	137521244	137526285	chr9.88358	11.6901195998778	0.00055022409556314	0.992427692918072	57	2246	62	2308	1.13	44.55	1.23	45.78
chr9	137526947	137529867	chr9.88359	2.5895449043438	0.00121648694762684	0.988	454	535	15	924	15.55	18.32	0.51	31.64
chr9	137809849	137827803	chr9.88367	14.4481491847575	0.00148519640900791	0.994	281	10575	34	10827	1.57	58.9	0.19	60.3
chr9	137828344	137828738	chr9.88368	8.81371909804734	0.00237562791878173	0.994	0	91	6	97	0	23.1	1.52	24.62
chr9	137829035	137829387	chr9.88370	10.1065059582132	0.00178187727272727	0.994	0	10	0	10	0	2.84	0	2.84
chr9	137829663	137831549	chr9.88372	11.3415884329588	0.00161682059459459	0.994	56	69	0	69	2.97	3.66	0	3.66
chr9	137831553	137832618	chr9.88373	8.84579651157638	0.000810926478873239	0.994	0	0	0	0	0	0	0	0
chr9	137839174	137873278	chr9.88374	4.02633877679425	0.000953624255638073	0.993698099929627	3063	16560	189	17155	8.98	48.56	0.55	50.3
chr9	137885892	137897541	chr9.88382	4.10151438008981	0.00100007416847077	0.988	683	6178	209	6758	5.86	53.03	1.79	58.01
chr9	137897587	137924945	chr9.88383	14.8517910055707	0.00162968270179805	0.988	1976	11204	95	12781	7.22	40.95	0.35	46.72
chr9	137928866	137942354	chr9.88384	1.79928673588843	0.00195615217545101	0.98303024911032	409	5452	0	5509	3.03	40.42	0	40.84
chr9	137942566	137958260	chr9.88385	6.90855421820896	0.00116659078348639	0.982	334	11543	39	11652	2.13	73.55	0.25	74.24
chr9	137959372	137962276	chr9.88386	6.68896125689376	0.00102241638086643	0.982	228	2019	55	2074	7.85	69.52	1.89	71.42
chr9	137962737	137967088	chr9.88387	3.85618089920825	0.00216418390275953	0.977858883015399	0	2434	34	2468	0	55.94	0.78	56.72
chr9	138021221	138027134	chr9.88391	30.8857441753946	0.000926690507273405	0.982	206	1411	47	1563	3.48	23.86	0.79	26.43
chr9	138027366	138027851	chr9.88392	12.6761781719417	0.00102931175257732	0.982	0	47	0	47	0	9.69	0	9.69
chr9	138027993	138032557	chr9.88393	1.90430081406261	0.000605324008810573	0.982	0	1120	89	1207	0	24.54	1.95	26.45
chr9	138044664	138045929	chr9.88398	10.0433687710655	0.00107677960159363	0.988	96	356	0	452	7.59	28.14	0	35.73
chr9	138046453	138047645	chr9.88399	7.99634832891844	0.000326425932504441	0.988	0	534	0	534	0	44.8	0	44.8
chr9	138058962	138069224	chr9.88402	4.76379352960002	0.0014148335499316	0.987540537906841	310	3587	81	3668	3.02	34.95	0.79	35.74
chr9	138069904	138071362	chr9.88403	14.4964729326092	0.00102833193010326	0.988	142	426	0	568	9.74	29.22	0	38.96
chr9	138071862	138073454	chr9.88404	23.2754556338719	0.000416463379396985	0.988	0	166	0	166	0	10.43	0	10.43
chr9	138079152	138096567	chr9.88405	7.74035545631046	0.00173535913312693	0.994	2081	4851	314	5992	11.95	27.86	1.8	34.41
chr9	138398293	138400475	chr9.88406	9.65588343845765	0.0021820719942057	0.978381301558203	80	369	0	449	3.67	16.91	0	20.58
chr9	138400688	138404555	chr9.88407	4.34973145672302	0.00239784078616352	0.982	0	3783	109	3806	0	97.83	2.82	98.42
chr9	138484998	138495421	chr9.88411	NA	0.000820735516874834	0.982	56	8742	0	8768	0.54	83.87	0	84.12
chr9	138495759	138499123	chr9.88412	NA	0.00167423940092166	0.982	0	478	0	478	0	14.21	0	14.21
chr9	138499497	138506141	chr9.88413	NA	0.00143366562437362	0.98160716435882	967	930	0	1054	14.55	14	0	15.86
chr9	138507341	138515501	chr9.88414	NA	0.00188239340497571	0.975458823529412	547	2421	74	2516	6.7	29.67	0.91	30.83
chr9	138531386	138532949	chr9.88415	NA	0.0012640852972973	0.976	0	906	0	906	0	57.97	0	57.97
chr9	138533066	138539952	chr9.88416	NA	0.000478423250688705	0.976	140	5823	10	5833	2.03	84.56	0.15	84.71
