chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr1	240800373	240883022	chr1.7967	3.65832640362682	0.000888198038053245	0.979192452419267	1275	41776	2061	43822	1.54	50.55	2.49	53.02
chr1	240883479	240902441	chr1.7968	2.17936104952117	0.000945186270581061	0.96755215694547	801	10857	848	11544	4.22	57.26	4.47	60.88
chr1	240903153	240906133	chr1.7969	4.11529582261168	0.000939625931995084	0.958	29	1526	0	1526	0.97	51.21	0	51.21
chr1	240906378	240906890	chr1.7970	6.72687809655393	0.0003500115234375	0.958	0	0	0	0	0	0	0	0
chr1	241527671	241585195	chr1.7976	6.61785511320762	0.00117421691405841	0.966805715875113	556	31502	575	31901	0.97	54.76	1	55.46
chr1	242688346	242692646	chr1.7996	22.7400037115742	0.00191183614307932	0.975	34	1449	105	1558	0.79	33.7	2.44	36.23
chr1	242692740	242693590	chr1.7997	60.9469848780084	0.00254479268292683	0.975	130	642	0	642	15.29	75.53	0	75.53
chr1	242693889	242720650	chr1.7998	28.0147760956796	0.000837509326352854	0.974647023653825	402	11495	821	12321	1.5	42.95	3.07	46.04
chr1	242721129	242819140	chr1.7999	1.13169379421481	0.00103851943560579	0.96950681046005	902	60102	1011	61173	0.92	61.32	1.03	62.41
chr1	242823653	242916161	chr1.8001	8.13044625450895	0.00132680713369692	0.961611547109439	2467	52124	1080	53159	2.67	56.35	1.17	57.46
chr1	244348408	244350603	chr1.8030	26.5652005978471	0.00134747266959492	0.954197266514807	59	455	316	771	2.69	20.73	14.4	35.13
chr1	244351014	244355174	chr1.8031	85.3359148529937	0.00210810803732691	0.956219951923077	286	1455	292	1944	6.88	34.98	7.02	46.73
chr1	244355774	244358500	chr1.8032	282.106163501996	0.00133865937617437	0.969	106	2028	31	2028	3.89	74.39	1.14	74.39
chr1	244358580	244389913	chr1.8033	112.480738534455	0.00116776470764169	0.96299553186736	239	9783	2373	12099	0.76	31.22	7.57	38.61
chr1	244393621	244394014	chr1.8036	1.72464261717576	0.00243010080645161	0.969	0	285	0	285	0	72.52	0	72.52
chr1	244394418	244430164	chr1.8040	3.07510548320073	0.00130591829063419	0.957569770044201	369	17708	1131	18778	1.03	49.54	3.16	52.53
chr1	244430891	244470098	chr1.8041	3.75119379243114	0.00140485989416412	0.963309128471956	1803	23093	1047	24382	4.6	58.9	2.67	62.19
chr1	244470647	244471909	chr1.8044	11.6811274051741	0.00192727321016166	0.964	0	1115	0	1115	0	88.35	0	88.35
chr1	244488484	244506154	chr1.8045	6.60077239661913	0.00195960532674772	0.96013571024335	472	12610	285	12889	2.67	71.36	1.61	72.94
chr1	244506292	244515936	chr1.8047	4.41765669270772	0.00115227560538117	0.95335866860224	103	5184	60	5244	1.07	53.75	0.62	54.38
chr1	244899521	244979087	chr1.8055	30.487587169083	0.00135958154862067	0.957377648744439	3400	58509	255	59028	4.27	73.54	0.32	74.19
chr1	245034028	245050253	chr1.8063	18.103369481401	0.000722359990791897	0.957988474576271	251	8997	94	9120	1.55	55.45	0.58	56.21
chr1	245288621	245289926	chr1.8067	5.85464834856822	0.000205080140186916	0.964	102	931	0	931	7.82	71.34	0	71.34
chr1	245290548	245291121	chr1.8069	11.9977031023193	0	0.964	0	405	0	405	0	70.68	0	70.68
chr1	245291515	245292435	chr1.8071	10.1028910152112	0.0025376115720524	0.964	0	816	0	816	0	88.7	0	88.7
chr1	245295109	245296824	chr1.8072	3.38400754611501	0.0018135684370258	0.964	0	766	14	766	0	44.66	0.82	44.66
chr1	245297185	245300747	chr1.8073	2.03086479608835	0.0018924814717477	0.963944974733296	83	3338	0	3391	2.33	93.71	0	95.2
