chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr7	154990165	154993228	chr7.79608	5.31669701361624	0.000534756995460173	0.988	0	1204	15	1204	0	39.31	0.49	39.31
chr7	154993235	154995779	chr7.79609	3.39609618227513	0.00178185865114412	0.988	0	488	0	488	0	19.18	0	19.18
chr7	154996899	154998717	chr7.79612	1.1403042078019	0.000515564464993395	0.988	313	1374	0	1391	17.22	75.58	0	76.51
chr7	155000711	155005021	chr7.79616	6.41438008023174	0.00323497697902098	0.988	0	787	0	787	0	18.26	0	18.26
chr7	155005484	155006217	chr7.79620	11.0303789147174	0.00341634502046385	0.988	0	0	0	0	0	0	0	0
chr7	155006860	155014336	chr7.79622	18.3731346415463	0.000771315364422483	0.988	37	2797	0	2797	0.49	37.41	0	37.41
chr7	155015474	155022390	chr7.79630	31.2629769221976	0.00194238368885325	0.988	284	1793	102	1928	4.11	25.93	1.47	27.88
chr7	155025215	155035748	chr7.79632	4.25142410657095	0.00156757673098751	0.988	292	6954	0	7012	2.77	66.02	0	66.57
chr7	155036480	155037447	chr7.79638	11.2183400716658	0.00111598128231644	0.988	0	38	26	64	0	3.93	2.69	6.62
chr7	155038056	155039056	chr7.79639	6.34344845229919	0.0010977016	0.988	0	697	0	697	0	69.7	0	69.7
chr7	155039833	155043618	chr7.79645	5.80422782690407	0.00113497522585129	0.988	0	1859	0	1859	0	49.11	0	49.11
chr7	155044182	155054807	chr7.79646	6.86205744088491	0.00170870691985838	0.988	413	3208	115	3366	3.89	30.19	1.08	31.68
chr7	155055039	155057996	chr7.79647	7.98541393386874	0.00371188497547927	0.988	436	729	0	797	14.74	24.65	0	26.95
chr7	155102453	155103123	chr7.79651	1.02033045921631	0.00116448107344633	0.964	0	298	0	298	0	44.48	0	44.48
chr7	155103668	155104596	chr7.79653	1.23073069307031	0.00360068243534483	0.967077586206897	0	51	0	51	0	5.5	0	5.5
chr7	155105253	155120210	chr7.79654	2.57696343937052	0.00218443997925311	-1	865	8265	8	8544	5.78	55.26	0.05	57.12
chr7	155326557	155334409	chr7.79655	1.48886881701657	0.00118136105592598	0.982	117	2333	85	2418	1.49	29.71	1.08	30.79
chr7	155334766	155336166	chr7.79657	5.43426437659994	0.000827609062742061	0.982	72	91	0	98	5.14	6.5	0	7
chr7	155336561	155337780	chr7.79658	6.99469288568259	0.00168419155045119	0.981465955701394	0	0	0	0	0	0	0	0
chr7	155338159	155338525	chr7.79660	7.54507438502524	0	0.979270491803279	0	0	279	279	0	0	76.23	76.23
chr7	155338638	155342149	chr7.79661	4.64154407159825	0.00134772567221511	0.981228424950157	0	662	2	664	0	18.86	0.06	18.91
chr7	155342301	155342744	chr7.79663	1.62832640779808	0.000298206496519722	0.981	0	140	125	265	0	31.6	28.22	59.82
chr7	155343283	155349658	chr7.79664	1.43107738663049	0.00168528348822131	0.981962196078431	33	3795	114	3909	0.52	59.53	1.79	61.32
chr7	155350174	155357089	chr7.79665	14.0511351234368	0.000843111003410519	0.981696167751265	70	3052	63	3115	1.01	44.14	0.91	45.05
chr7	155357316	155366263	chr7.79666	30.6012700528113	0.0014533696313983	0.982	245	3563	17	3626	2.74	39.82	0.19	40.53
chr7	155366706	155369244	chr7.79668	34.3803035729855	0.00111702900763359	0.982	0	1911	0	1911	0	75.3	0	75.3
chr7	155369396	155372011	chr7.79669	24.8740910897688	0.000726511912225705	0.982	535	1126	0	1489	20.46	43.06	0	56.94
chr7	155372317	155394714	chr7.79671	6.10085385289244	0.0010782482432654	0.963371522971827	1376	9810	310	10849	6.14	43.8	1.38	48.44
chr7	155585535	155592677	chr7.79678	110.017257643503	0.000543722091194969	0.960523942873145	762	1528	71	1689	10.67	21.39	0.99	23.65
chr7	155610551	155652100	chr7.79681	5.0162312816325	0.00152368074474857	0.98290529254615	1278	14625	679	15882	3.08	35.2	1.63	38.22
chr7	155652281	155662546	chr7.79682	795.255681818333	0.00146254725397893	0.987518460789089	771	2955	176	3152	7.51	28.79	1.71	30.71
chr7	155662909	155685183	chr7.79684	110.815061564984	0.00185868064212566	0.988551135853461	2025	8378	408	9082	9.09	37.61	1.83	40.77
chr7	155685472	155694554	chr7.79685	4.16705549804481	0.00166141036540981	0.994	310	4220	155	4456	3.41	46.47	1.71	49.06
chr7	155694847	155696824	chr7.79686	2.48653665444648	0.00149756609963548	0.994	0	797	0	797	0	40.31	0	40.31
chr7	155730498	155733177	chr7.79689	1.50020251987076	0.0027295532382421	0.994	31	1397	0	1397	1.16	52.15	0	52.15
chr7	155733613	155734762	chr7.79690	2.46727861963658	0.00201756544821584	0.994	0	60	0	60	0	5.22	0	5.22
chr7	155734883	155735090	chr7.79691	2.67098455486239	0.00643208897637795	0.994	0	103	0	103	0	49.76	0	49.76
chr7	155735196	155737387	chr7.79692	2.16485480856055	0.000654215518028298	0.993754450022821	0	536	44	580	0	24.46	2.01	26.47
chr7	155737667	155739552	chr7.79693	1.26584427068495	0.00132421041902605	0.994	221	1205	0	1205	11.72	63.93	0	63.93
chr7	155767772	155772818	chr7.79697	37.9017410708168	0.00168712036874451	0.994	62	1632	163	1795	1.23	32.34	3.23	35.57
chr7	155773001	155782823	chr7.79698	19.7924068421127	0.00165709518796992	0.994	1200	2021	0	2329	12.22	20.58	0	23.71
chr7	155786274	155790107	chr7.79700	1.66625022576872	0.000688793265993266	0.993971301852335	34	1759	215	1978	0.89	45.89	5.61	51.6
chr7	155790386	155792996	chr7.79701	1.09279010464066	0.00130890012562814	0.994	0	0	52	52	0	0	1.99	1.99
chr7	155793087	155808793	chr7.79703	6.63815088509648	0.00160514732161324	0.994	259	9765	185	9967	1.65	62.17	1.18	63.46
chr7	155812219	155823314	chr7.79704	1.2396510777806	0.00191402485963818	0.994	506	2465	376	3150	4.56	22.22	3.39	28.39
chr7	155827270	155827735	chr7.79705	2.4188287795229	0.000569353846153846	0.994	3	464	0	464	0.65	99.78	0	99.78
chr7	155828589	155849170	chr7.79706	1.65926799807954	0.0014081078165527	0.994	1357	6000	294	7058	6.59	29.15	1.43	34.29
chr7	155851229	155852051	chr7.79707	5.04204342272529	0.000345558102766798	0.994	128	0	58	186	15.57	0	7.06	22.63
chr7	155852585	155855438	chr7.79708	84.5752599889224	0.000512662375296912	0.993109008061689	454	1000	107	1174	15.91	35.05	3.75	41.15
chr7	155856312	155870686	chr7.79709	1.87363154762415	0.00169891763618833	0.992889870599694	180	5435	713	6139	1.25	37.81	4.96	42.71
chr7	155870861	155872764	chr7.79710	2.47635435639209	0.00375553597213426	0.994	203	306	0	362	10.67	16.08	0	19.02
chr7	155872939	155887166	chr7.79711	0.979104689425835	0.0016697323757764	0.994	165	7593	157	7805	1.16	53.37	1.1	54.86
chr7	155887817	155893849	chr7.79712	1.21303624479197	0.0015684427674153	0.994	0	1003	150	1153	0	16.63	2.49	19.11
chr7	155894597	155938750	chr7.79713	4.66051582399805	0.00184310717258962	0.993851946640092	1869	17935	876	20173	4.23	40.62	1.98	45.69
chr7	155964618	156008024	chr7.79717	5.84393360251723	0.00113271171863194	0.992963622540663	784	11741	1283	13485	1.81	27.05	2.96	31.07
chr7	156008851	156016157	chr7.79720	1.45662648076961	0.00140337271676301	0.993414590747331	465	1291	256	1958	6.36	17.67	3.5	26.8
chr7	156016246	156017657	chr7.79721	4.62609265481512	0.00117971481218994	0.993537916371368	158	524	119	647	11.2	37.14	8.43	45.85
chr7	156017941	156018308	chr7.79722	2.49683753058591	0.0023788583106267	0.994	0	43	0	43	0	11.72	0	11.72
chr7	156028877	156031806	chr7.79726	17.4976004477012	0.000942569617105917	0.994	600	742	161	1046	20.48	25.33	5.5	35.71
chr7	156032267	156057599	chr7.79727	11.031117165791	0.00161836430890789	0.994	317	14861	9	14861	1.25	58.66	0.04	58.66
chr7	156060000	156111406	chr7.79728	39.0525194447288	0.000851240519963276	0.99291627436486	1099	33031	1433	34696	2.14	64.26	2.79	67.49
chr7	156112271	156113073	chr7.79734	2.66001475976126	0.000971787368421053	0.988961346633417	0	295	0	295	0	36.78	0	36.78
chr7	156113573	156124138	chr7.79735	2.08851117177532	0.00121548018408942	0.990244959772835	608	4281	384	5185	5.75	40.52	3.63	49.08
chr7	156125084	156159387	chr7.79736	2.39426671303599	0.00153416839363448	0.990335364253855	1761	11247	620	12006	5.13	32.79	1.81	35
chr7	156696129	156698829	chr7.79743	NA	0.000712717859624739	0.951	142	1525	0	1574	5.26	56.48	0	58.3
chr7	156699214	156699758	chr7.79744	NA	0.000261233139534884	0.951	0	518	0	518	0	95.22	0	95.22
chr7	156699962	156700891	chr7.79747	NA	0.0011448648267009	0.951255113024758	0	131	20	151	0	14.1	2.15	16.25
chr7	156701251	156733598	chr7.79751	NA	0.00118992405996252	0.956710854175039	910	19347	976	20602	2.81	59.81	3.02	63.69
chr7	156734927	156737414	chr7.79754	NA	0.00147078553719008	0.958	0	404	0	404	0	16.24	0	16.24
chr7	156738339	156740891	chr7.79755	NA	0.000813430642023346	0.958	30	2015	48	2015	1.18	78.96	1.88	78.96
chr7	156741044	156742415	chr7.79756	NA	0.000204443249427918	0.958	22	673	33	700	1.6	49.09	2.41	51.06
chr7	156766733	156774603	chr7.79757	NA	0.00129155552582285	0.960993900889453	384	7594	0	7594	4.88	96.49	0	96.49
chr7	156777398	156783184	chr7.79759	NA	0.00151532889319448	0.964	140	1163	107	1293	2.42	20.1	1.85	22.35
chr7	156783679	156784079	chr7.79761	NA	0.0103213673469388	0.964	0	286	0	286	0	71.5	0	71.5
chr7	156784437	156784647	chr7.79763	NA	0.000427015384615385	0.964	0	0	0	0	0	0	0	0
chr7	156815919	156833738	chr7.79764	NA	0.00105886429535865	0.967885347101409	100	10529	1033	11566	0.56	59.09	5.8	64.91
chr7	156834309	156849638	chr7.79765	NA	0.000952756817288802	0.968547328592863	1029	8667	128	8784	6.71	56.54	0.84	57.3
chr7	156850152	156850402	chr7.79766	NA	0	0.95916	0	0	77	77	0	0	30.8	30.8
chr7	157078808	157080268	chr7.79784	NA	0.00118634596774194	0.95713698630137	0	589	0	589	0	40.34	0	40.34
chr7	157094737	157110719	chr7.79789	NA	0.00104210019710907	0.964	1292	11901	0	11977	8.08	74.47	0	74.94
chr7	157122526	157128074	chr7.79790	NA	0.000873786446601942	0.958	168	3598	77	3718	3.03	64.85	1.39	67.02
chr7	157210133	157210431	chr7.79791	NA	0	0.982	109	120	0	120	36.58	40.27	0	40.27
chr7	157210607	157212840	chr7.79793	NA	0.00233510979192166	0.982	356	739	0	845	15.94	33.09	0	37.84
chr7	157213356	157215535	chr7.79794	NA	0.00227046462093863	0.982	34	965	0	978	1.56	44.29	0	44.88
chr7	157217395	157218734	chr7.79795	NA	0.0019797822528363	0.982	151	94	0	235	11.28	7.02	0	17.55
chr7	157219002	157219428	chr7.79796	NA	0.0022109237804878	0.982	0	0	0	0	0	0	0	0
chr7	157219892	157223314	chr7.79797	NA	0.000635217936583057	0.982	660	958	0	958	19.29	28	0	28
chr7	157223422	157229177	chr7.79798	NA	0.00264948770283976	0.982	586	1824	69	1978	10.18	31.69	1.2	34.37
chr7	157229503	157233687	chr7.79799	NA	0.00289174356811472	0.982	1177	1278	0	1926	28.13	30.54	0	46.03
chr7	157235623	157258924	chr7.79800	NA	0.00248156084056037	0.982	1152	13464	463	14176	4.94	57.78	1.99	60.84
chr7	157292410	157292946	chr7.79801	NA	0.000325299365750529	0.982	28	91	0	91	5.22	16.98	0	16.98
chr7	157293234	157293589	chr7.79802	NA	0	0.982	0	83	0	83	0	23.38	0	23.38
chr7	157296349	157305987	chr7.79804	NA	0.00123948232168404	0.982	535	7492	42	7575	5.55	77.73	0.44	78.6
chr7	157310810	157311420	chr7.79805	NA	0.00115819417249417	0.982	176	182	0	182	28.85	29.84	0	29.84
chr7	157311866	157318356	chr7.79806	NA	0.00118397565982405	0.976892141756548	629	1456	19	1684	9.69	22.43	0.29	25.95
chr7	157318925	157331745	chr7.79808	NA	0.00130888614485341	0.976	154	8733	113	8846	1.2	68.12	0.88	69
