chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr6	148486813	148487103	chr6.75399	6.6537568800231	0.000154938275862069	0.969	0	58	0	58	0	20	0	20
chr6	148487596	148488089	chr6.75400	3.65148328226758	0.00077257200811359	0.965561866125761	0	0	87	87	0	0	17.65	17.65
chr6	148488445	148488779	chr6.75407	2.80294666979537	0.000225767880794702	0.970571856287425	0	35	0	35	0	10.48	0	10.48
chr6	148489171	148492498	chr6.75409	1.18126241007359	0.000651274542206342	0.970206792906522	27	1679	58	1737	0.81	50.47	1.74	52.21
chr6	148889153	148941112	chr6.75422	88.8698919743143	0.000904305780302449	0.957532631497912	603	33372	1421	34275	1.16	64.23	2.73	65.97
chr6	148998202	149059889	chr6.75426	1.14389951766071	0.00133059415874732	0.958448473746495	1609	35255	1399	36592	2.61	57.15	2.27	59.32
chr6	150740032	150900183	chr6.75491	1.83852037638915	0.0010854583494041	0.956712152905694	3001	84331	3034	87359	1.87	52.66	1.89	54.55
chr6	150900644	150910298	chr6.75492	2.67274483668865	0.0010049066173557	0.959583074373317	161	4078	227	4300	1.67	42.24	2.35	44.54
chr6	150911433	150917602	chr6.75493	5.01261489858914	0.0010775859525447	0.957840492786513	99	1587	42	1728	1.6	25.73	0.68	28.01
chr6	153866043	153924583	chr6.75555	25.607198748	0.000591572322731812	0.967430543218312	477	29645	584	30445	0.81	50.64	1	52.01
chr6	153962916	153964467	chr6.75558	7.07382772470445	0.000936616387195122	0.959	55	1393	0	1421	3.55	89.81	0	91.62
chr6	153964892	153966816	chr6.75559	6.55867408348126	0.00104859818087318	0.959295738045738	0	1096	0	1096	0	56.96	0	56.96
chr6	153967282	153986706	chr6.75560	1.91925626078954	0.00227834659811073	0.962703614085667	188	8383	28	8411	0.97	43.16	0.14	43.3
chr6	154684046	154686376	chr6.75584	4.03378665055723	0.000447458972772277	0.952	50	1009	0	1030	2.15	43.3	0	44.21
chr6	154843434	154846400	chr6.75588	1.04701359797685	0.000755279904988124	0.954938975050573	707	1220	25	1284	23.84	41.13	0.84	43.29
chr6	154846519	154848329	chr6.75589	0.909075650615103	0.000732641767068273	0.956	329	1580	0	1610	18.18	87.29	0	88.95
chr6	154863932	154864228	chr6.75591	1.33895867719383	0.00177126452702703	0.956	0	0	19	19	0	0	6.42	6.42
chr6	154864716	154868079	chr6.75592	1.39877219268951	0.000268658111062527	0.955278025572406	0	1170	106	1276	0	34.79	3.15	37.94
chr6	154868713	154870635	chr6.75595	1.48333701837306	0.000724353907962016	0.951	43	917	52	942	2.24	47.71	2.71	49.01
chr6	156081728	156087812	chr6.75632	36.5439505120294	0.00128116074565334	0.971722879684418	32	3685	303	3930	0.53	60.57	4.98	64.6
chr6	156088317	156142142	chr6.75633	0.998940427833388	0.00149094553760593	0.97096323269856	429	34167	2109	36225	0.8	63.48	3.92	67.3
chr6	156149593	156153689	chr6.75637	35.7900210711357	0.00128701735795455	0.956276611328125	0	753	407	1160	0	18.38	9.94	28.32
chr6	156904055	156912229	chr6.75641	2.28213209157243	0.000740240956790123	0.979568020552973	27	3848	338	4179	0.33	47.08	4.14	51.13
chr6	156912611	156953264	chr6.75642	40.4725645523611	0.00109720505400816	0.97616141490173	911	26006	1170	27128	2.24	63.97	2.88	66.73
chr6	156953496	156983224	chr6.75645	1.60144917165126	0.0012296460708843	0.972870458826695	502	12919	1291	14168	1.69	43.46	4.34	47.66
chr6	156984088	157061806	chr6.75646	5.5711554162883	0.000443774092277805	0.960482861113255	1675	45210	4177	48703	2.16	58.17	5.37	62.67
chr6	158105028	158105623	chr6.75655	2.32068881660394	0.000577786386554622	0.964	51	0	0	51	8.57	0	0	8.57
chr6	158105898	158107448	chr6.75656	3.56730160527199	0.000754372903225806	0.964	0	979	0	979	0	63.16	0	63.16
chr6	158107715	158112581	chr6.75657	2.90338335112968	0.0018823386013986	0.964	621	1507	0	1724	12.76	30.97	0	35.43
chr6	164298630	164323068	chr6.75787	19.5395049836158	0.0018570596743747	0.97727878713479	169	14051	529	14593	0.69	57.5	2.16	59.71
chr6	164323362	164347913	chr6.75789	8.61142151537791	0.000959454406388301	0.984609873324915	253	9181	375	9702	1.03	37.4	1.53	39.52
chr6	164758653	164767521	chr6.75790	155.224258962137	0.000676293379790941	0.993976544880469	474	7442	34	7520	5.35	83.92	0.38	84.8
chr6	164942862	165014475	chr6.75801	2.42534536965268	0.00128048342204639	0.981304036976527	639	38988	1433	40504	0.89	54.44	2	56.56
chr6	165305495	165324933	chr6.75807	2.94195177383896	0.00144611299707351	0.975077425661076	821	7500	393	8557	4.22	38.58	2.02	44.02
chr6	165418322	165486974	chr6.75814	11.1356458317476	0.000937970103054975	0.989440511565578	907	48374	830	49150	1.32	70.46	1.21	71.59
chr6	165490004	165622523	chr6.75820	3.88390666925359	0.00108059319324434	0.976209011537968	2455	73637	1353	74966	1.85	55.57	1.02	56.57
chr6	165624615	165648633	chr6.75822	2.69346116027778	0.00126982810104767	0.971091681239071	154	9434	568	10007	0.64	39.28	2.36	41.66
chr6	165649445	165665445	chr6.75827	2.47191707803082	0.000972758677306916	0.9728065	0	10266	47	10305	0	64.16	0.29	64.41
chr6	166424462	166436337	chr6.75835	1.25472965579792	0.000578644398516163	0.994	701	10944	0	10948	5.9	92.16	0	92.19
chr6	166469219	166477705	chr6.75839	3.82909768378452	0.000837327720576588	0.994	50	6089	68	6183	0.59	71.75	0.8	72.86
chr6	166582188	166583395	chr6.75849	1.62854509110523	0.000275001248266297	0.978818558409279	0	0	116	116	0	0	9.61	9.61
chr6	166584660	166622147	chr6.75851	5.04341729778927	0.00143370243127402	0.986304532237843	1107	17868	107	18184	2.95	47.66	0.29	48.51
chr6	166626854	166635251	chr6.75853	2.90429040767437	0.000769291058581706	0.994	39	7223	0	7226	0.46	86.02	0	86.05
chr6	166648956	166650456	chr6.75857	3.68393740228398	0.00102883959429001	0.994	0	333	0	333	0	22.2	0	22.2
chr6	166670430	166688784	chr6.75858	22.3484865606094	0.00146574338113806	0.994	184	8690	207	8987	1	47.35	1.13	48.96
chr6	166728802	166733202	chr6.75864	32.0375187705117	0.00177960795512494	0.966506363636364	92	2407	0	2474	2.09	54.7	0	56.23
chr6	166798044	166799694	chr6.75871	3.13076103022014	0.00122209454545455	0.964	0	574	0	574	0	34.79	0	34.79
chr6	166800603	166800872	chr6.75872	5.53216783849861	0	0.964	0	261	0	261	0	97.03	0	97.03
chr6	166803408	166806890	chr6.75874	11.2018526844823	0.000946072251585624	0.966729465824239	174	3066	0	3066	5	88.05	0	88.05
chr6	166808579	166809724	chr6.75877	16.3458884083969	0.000589366920731707	0.97	0	382	0	382	0	33.36	0	33.36
chr6	166810064	166822851	chr6.75879	23.0211701820875	0.00174999278206027	0.972964573394854	405	5882	0	6042	3.17	46	0	47.25
chr6	169096609	169100974	chr6.75880	NA	0.000474613754889179	0.988	126	1295	25	1387	2.89	29.67	0.57	31.78
chr6	169101238	169105558	chr6.75881	NA	0.000621037031665458	0.988	200	408	0	608	4.63	9.44	0	14.07
chr6	169106096	169108526	chr6.75883	NA	0.00153396610091743	0.988	65	336	0	401	2.67	13.83	0	16.5
chr6	169108890	169111486	chr6.75885	NA	0.00178244341294299	0.988	0	94	146	240	0	3.62	5.62	9.24
chr6	169111824	169113703	chr6.75886	NA	0.000761733368813199	0.988	0	122	0	122	0	6.49	0	6.49
chr6	169114065	169115569	chr6.75887	NA	0.000505547797927461	0.988	585	826	0	938	38.9	54.92	0	62.37
chr6	169115986	169116730	chr6.75888	NA	0.000705055368421053	0.988	308	283	0	308	41.4	38.04	0	41.4
chr6	169123604	169125053	chr6.75889	NA	0.000541253863810252	0.988	0	0	11	11	0	0	0.76	0.76
chr6	169125654	169126142	chr6.75892	NA	0.0023628762295082	0.988	0	0	0	0	0	0	0	0
chr6	169126783	169141897	chr6.75893	NA	0.00106043904679874	0.988	796	4455	112	5177	5.27	29.48	0.74	34.25
chr6	169142710	169191005	chr6.75895	NA	0.00146298743482938	0.987236256341236	1389	30789	395	31357	2.88	63.75	0.82	64.93
chr6	169191528	169195909	chr6.75897	NA	0.00203649490527394	0.987	0	1114	15	1129	0	25.43	0.34	25.77
chr6	169196463	169222105	chr6.75899	NA	0.00200143447977405	0.989070392325092	559	13992	40	14257	2.18	54.57	0.16	55.6
chr6	169223686	169236590	chr6.75900	NA	0.00143736861230329	0.994	392	7432	42	7633	3.04	57.59	0.33	59.15
chr6	169259056	169260916	chr6.75901	NA	0.00109198561230093	0.994	0	452	19	471	0	24.3	1.02	25.32
chr6	169262554	169266809	chr6.75905	NA	0.00181519633113829	0.994	456	1477	53	1729	10.72	34.71	1.25	40.63
chr6	169266810	169275415	chr6.75906	NA	0.00258942990332623	0.994	534	2243	0	2773	6.21	26.07	0	32.23
chr6	169276056	169279521	chr6.75907	NA	0.00144333176168024	0.994	737	53	0	790	21.27	1.53	0	22.8
chr6	169280320	169284455	chr6.75910	NA	0.00155498638601674	0.994	191	1161	0	1352	4.62	28.08	0	32.7
chr6	169284888	169292162	chr6.75912	NA	0.00169387628418946	0.994	283	1327	19	1600	3.89	18.24	0.26	22
chr6	169293039	169309810	chr6.75913	NA	0.00196794044725002	0.994	509	6867	0	7030	3.04	40.95	0	41.92
chr6	169310613	169313636	chr6.75914	NA	0.00301593862536302	0.994	509	1351	0	1801	16.84	44.69	0	59.58
chr6	169313757	169314525	chr6.75915	NA	0.000252525555555556	0.994	20	337	0	357	2.6	43.88	0	46.48
chr6	169314682	169325558	chr6.75916	NA	0.00213727101698806	0.994	215	4363	49	4413	1.98	40.12	0.45	40.58
chr6	169326022	169327835	chr6.75917	NA	0.0030433347792409	0.994	276	718	0	730	15.22	39.6	0	40.26
chr6	169327939	169329243	chr6.75918	NA	0.00181500820552147	0.994	0	28	0	28	0	2.15	0	2.15
chr6	169342568	169353195	chr6.75919	NA	0.00240656273916439	0.994	0	6672	60	6732	0	62.78	0.56	63.35
chr6	169353334	169357834	chr6.75920	NA	0.00159433499423299	0.994	117	3460	14	3474	2.6	76.89	0.31	77.2
chr6	169357954	169360374	chr6.75921	NA	0.00114325768518519	0.994	0	731	0	731	0	30.21	0	30.21
chr6	169361248	169361788	chr6.75922	NA	0.00189684222222222	0.994	0	131	0	131	0	24.26	0	24.26
chr6	169364477	169390660	chr6.75928	NA	0.0014917222337688	0.994	489	16151	84	16548	1.87	61.69	0.32	63.2
chr6	169392032	169424740	chr6.75929	NA	0.00140430823428501	0.994	742	18398	61	18648	2.27	56.25	0.19	57.01
chr6	169425450	169433484	chr6.75930	NA	0.001028697092495	0.994	72	3701	25	3728	0.9	46.07	0.31	46.4
chr6	169435738	169446085	chr6.75933	NA	0.000869709667932851	0.994	207	3602	31	3831	2	34.81	0.3	37.03
chr6	169446177	169447399	chr6.75938	NA	0.000244512635078969	0.994	0	681	10	691	0	55.73	0.82	56.55
chr6	169447471	169449584	chr6.75939	NA	0.0020545466058186	0.994	36	353	0	353	1.7	16.71	0	16.71
chr6	169449952	169467880	chr6.75940	NA	0.000737929124324324	0.994	732	10990	91	11529	4.08	61.3	0.51	64.31
chr6	169469521	169475528	chr6.75941	NA	0.00141720308774673	0.988	0	2352	77	2429	0	39.15	1.28	40.44
chr6	169476531	169496036	chr6.75942	NA	0.00138751468937614	0.988	558	7750	96	8337	2.86	39.73	0.49	42.74
chr6	169496231	169501788	chr6.75943	NA	0.000809822507122507	0.988	0	4032	18	4050	0	72.56	0.32	72.88
chr6	169540055	169553930	chr6.75944	NA	0.000983553293568465	0.988	571	6395	0	6895	4.12	46.09	0	49.69
chr6	169554066	169555658	chr6.75945	NA	0.00273621909547739	0.988	0	749	0	749	0	47.05	0	47.05
chr6	169555902	169557447	chr6.75946	NA	0.00126592323624595	0.988	0	992	0	992	0	64.21	0	64.21
chr6	169557761	169558186	chr6.75947	NA	0.00154588517647059	0.988	0	0	0	0	0	0	0	0
chr6	169563084	169567611	chr6.75948	NA	0.0015984730702765	0.988	390	860	0	1221	8.61	19	0	26.97
chr6	169567979	169571578	chr6.75949	NA	0.000937279578059072	0.988	184	176	12	289	5.11	4.89	0.33	8.03
chr6	169571932	169575398	chr6.75951	NA	0.0019428756232687	0.988	259	870	14	983	7.47	25.1	0.4	28.36
chr6	169582835	169591823	chr6.75952	NA	0.00194766438005391	0.988	66	1209	33	1278	0.73	13.45	0.37	14.22
chr6	169598315	169612875	chr6.75953	NA	0.00149931698562628	0.988	442	10730	20	11070	3.04	73.7	0.14	76.03
chr6	169703096	169714484	chr6.75954	NA	0.000801587285177229	0.973606954689146	912	9217	0	9602	8.01	80.94	0	84.32
chr6	169714665	169729197	chr6.75955	NA	0.0015211279822335	0.95752931461602	2324	6023	74	7031	15.99	41.45	0.51	48.38
chr6	170329972	170335204	chr6.75975	NA	0.00111772147065241	-1	381	545	0	926	7.28	10.42	0	17.7
chr6	170335649	170349016	chr6.75976	NA	0.00246452735402961	0.982	1647	1803	13	2828	12.32	13.49	0.1	21.16
chr6	170349726	170354713	chr6.75979	NA	0.00312994902061856	0.982	127	2860	30	2951	2.55	57.35	0.6	59.17
chr6	170355179	170355809	chr6.75980	NA	0.00255598352941176	0.982	0	0	0	0	0	0	0	0
chr6	170356456	170357776	chr6.75982	NA	0.00175923233082707	0.982	0	752	0	752	0	56.97	0	56.97
chr6	170358146	170360202	chr6.75984	NA	0.00151140972741849	0.982	294	276	0	557	14.3	13.42	0	27.09
chr6	170360360	170360954	chr6.75986	NA	4.19322878228782e-05	0.982	0	0	0	0	0	0	0	0
chr6	170361735	170364857	chr6.75987	NA	0.00132863178548071	0.982	0	1008	0	1008	0	32.29	0	32.29
chr6	170365674	170367527	chr6.75995	NA	0.000794239749182116	0.982	0	322	0	322	0	17.38	0	17.38
chr6	170368360	170369894	chr6.75996	NA	0.00143044966442953	0.982	77	81	0	81	5.02	5.28	0	5.28
chr6	170382923	170384130	chr6.75997	NA	0.00171031693386774	0.982	127	372	0	499	10.52	30.82	0	41.34
